,move
217259,DOWN
217260,DOWN
217261,DOWN
217262,DOWN
217263,DOWN
217264,DOWN
217265,DOWN
217266,DOWN
217267,DOWN
217268,DOWN
217269,DOWN
217270,DOWN
217271,DOWN
217272,DOWN
217273,DOWN
217274,DOWN
217275,DOWN
217276,DOWN
217277,DOWN
217278,DOWN
217279,DOWN
217280,DOWN
217281,DOWN
217282,DOWN
217283,DOWN
217284,DOWN
217285,DOWN
217286,DOWN
217287,DOWN
217288,DOWN
217289,DOWN
217290,DOWN
217291,DOWN
217292,DOWN
217293,DOWN
217294,DOWN
217295,DOWN
217296,DOWN
217297,DOWN
217298,DOWN
217299,DOWN
217300,DOWN
217301,DOWN
217302,DOWN
217303,DOWN
217304,DOWN
217305,DOWN
217306,DOWN
217307,DOWN
217308,DOWN
217309,DOWN
217310,DOWN
217311,DOWN
217312,DOWN
217313,DOWN
217314,DOWN
217315,DOWN
217316,DOWN
217317,DOWN
217318,DOWN
217319,DOWN
217320,DOWN
217321,DOWN
217322,DOWN
217323,DOWN
217324,DOWN
217325,DOWN
217326,DOWN
217327,DOWN
217328,DOWN
217329,DOWN
217330,DOWN
217331,DOWN
217332,DOWN
217333,DOWN
217334,DOWN
217335,DOWN
217336,DOWN
217337,DOWN
217338,DOWN
217339,DOWN
217340,DOWN
217341,DOWN
217342,DOWN
217343,DOWN
217344,DOWN
217345,DOWN
217346,DOWN
217347,DOWN
217348,DOWN
217349,DOWN
217350,DOWN
217351,DOWN
217352,DOWN
217353,DOWN
217354,DOWN
217355,DOWN
217356,DOWN
217357,DOWN
217358,DOWN
217359,DOWN
217360,DOWN
217361,DOWN
217362,DOWN
217363,DOWN
217364,DOWN
217365,DOWN
217366,DOWN
217367,DOWN
217368,DOWN
217369,DOWN
217370,DOWN
217371,DOWN
217372,DOWN
217373,DOWN
217374,DOWN
217375,DOWN
217376,DOWN
217377,DOWN
217378,DOWN
217379,DOWN
217380,DOWN
217381,DOWN
217382,DOWN
217383,DOWN
217384,DOWN
217385,DOWN
217386,DOWN
217387,DOWN
217388,DOWN
217389,DOWN
217390,DOWN
217391,DOWN
217392,DOWN
217393,DOWN
217394,DOWN
217395,DOWN
217396,DOWN
217397,DOWN
217398,DOWN
217399,DOWN
217400,DOWN
217401,DOWN
217402,DOWN
217403,DOWN
217404,DOWN
217405,DOWN
217406,DOWN
217407,DOWN
217408,DOWN
217409,DOWN
217410,DOWN
217411,DOWN
217412,DOWN
217413,DOWN
217414,DOWN
217415,DOWN
217416,DOWN
217417,DOWN
217418,DOWN
217419,DOWN
217420,DOWN
217421,DOWN
217422,DOWN
217423,DOWN
217424,DOWN
217425,DOWN
217426,DOWN
217427,DOWN
217428,DOWN
217429,DOWN
217430,DOWN
217431,DOWN
217432,DOWN
217433,DOWN
217434,DOWN
217435,DOWN
217436,DOWN
217437,DOWN
217438,DOWN
217439,DOWN
217440,DOWN
217441,DOWN
217442,DOWN
217443,DOWN
217444,DOWN
217445,DOWN
217446,DOWN
217447,DOWN
217448,DOWN
217449,DOWN
217450,DOWN
217451,DOWN
217452,DOWN
217453,DOWN
217454,DOWN
217455,DOWN
217456,DOWN
217457,DOWN
217458,DOWN
217459,DOWN
217460,DOWN
217461,DOWN
217462,DOWN
217463,DOWN
217464,DOWN
217465,DOWN
217466,DOWN
217467,DOWN
217468,DOWN
217469,DOWN
217470,DOWN
217471,DOWN
217472,DOWN
217473,DOWN
217474,DOWN
217475,DOWN
217476,DOWN
217477,DOWN
217478,DOWN
217479,DOWN
217480,DOWN
217481,DOWN
217482,DOWN
217483,DOWN
217484,DOWN
217485,DOWN
217486,DOWN
217487,DOWN
217488,DOWN
217489,DOWN
217490,DOWN
217491,DOWN
217492,DOWN
217493,DOWN
217494,DOWN
217495,DOWN
217496,DOWN
217497,DOWN
217498,DOWN
217499,DOWN
217500,DOWN
217501,DOWN
217502,DOWN
217503,DOWN
217504,DOWN
217505,DOWN
217506,DOWN
217507,DOWN
217508,DOWN
217509,DOWN
217510,DOWN
217511,DOWN
217512,DOWN
217513,DOWN
217514,DOWN
217515,DOWN
217516,DOWN
217517,DOWN
217518,DOWN
217519,DOWN
217520,DOWN
217521,DOWN
217522,DOWN
217523,DOWN
217524,DOWN
217525,DOWN
217526,DOWN
217527,DOWN
217528,DOWN
217529,DOWN
217530,DOWN
217531,DOWN
217532,DOWN
217533,DOWN
217534,DOWN
217535,DOWN
217536,DOWN
217537,DOWN
217538,DOWN
217539,DOWN
217540,DOWN
217541,DOWN
217542,DOWN
217543,DOWN
217544,DOWN
217545,DOWN
217546,DOWN
217547,DOWN
217548,DOWN
217549,DOWN
217550,DOWN
217551,DOWN
217552,DOWN
217553,DOWN
217554,DOWN
217555,DOWN
217556,DOWN
217557,DOWN
217558,DOWN
217559,DOWN
217560,DOWN
217561,DOWN
217562,DOWN
217563,DOWN
217564,DOWN
217565,DOWN
217566,DOWN
217567,DOWN
217568,DOWN
217569,DOWN
217570,DOWN
217571,DOWN
217572,DOWN
217573,DOWN
217574,DOWN
217575,DOWN
217576,DOWN
217577,DOWN
217578,DOWN
217579,DOWN
217580,DOWN
217581,DOWN
217582,DOWN
217583,DOWN
217584,DOWN
217585,DOWN
217586,DOWN
217587,DOWN
217588,DOWN
217589,DOWN
217590,DOWN
217591,DOWN
217592,DOWN
217593,DOWN
217594,DOWN
217595,DOWN
217596,DOWN
217597,DOWN
217598,DOWN
217599,DOWN
217600,DOWN
217601,DOWN
217602,DOWN
217603,DOWN
217604,DOWN
217605,DOWN
217606,DOWN
217607,DOWN
217608,DOWN
217609,DOWN
217610,DOWN
217611,DOWN
217612,DOWN
217613,DOWN
217614,DOWN
217615,DOWN
217616,DOWN
217617,DOWN
217618,DOWN
217619,DOWN
217620,DOWN
217621,DOWN
217622,DOWN
217623,DOWN
217624,DOWN
217625,DOWN
217626,DOWN
217627,DOWN
217628,DOWN
217629,DOWN
217630,DOWN
217631,DOWN
217632,DOWN
217633,DOWN
217634,DOWN
217635,DOWN
217636,DOWN
217637,DOWN
217638,DOWN
217639,DOWN
217640,DOWN
217641,DOWN
217642,DOWN
217643,DOWN
217644,DOWN
217645,DOWN
217646,DOWN
217647,DOWN
217648,DOWN
217649,DOWN
217650,DOWN
217651,DOWN
217652,DOWN
217653,DOWN
217654,DOWN
217655,DOWN
217656,DOWN
217657,DOWN
217658,DOWN
217659,DOWN
217660,DOWN
217661,DOWN
217662,DOWN
217663,DOWN
217664,DOWN
217665,DOWN
217666,DOWN
217667,DOWN
217668,DOWN
217669,DOWN
217670,DOWN
217671,DOWN
217672,DOWN
217673,DOWN
217674,DOWN
217675,DOWN
217676,DOWN
217677,DOWN
217678,DOWN
217679,DOWN
217680,DOWN
217681,DOWN
217682,DOWN
217683,DOWN
217684,DOWN
217685,DOWN
217686,DOWN
217687,DOWN
217688,DOWN
217689,DOWN
217690,DOWN
217691,DOWN
217692,DOWN
217693,DOWN
217694,DOWN
217695,DOWN
217696,DOWN
217697,DOWN
217698,DOWN
217699,DOWN
217700,DOWN
217701,DOWN
217702,DOWN
217703,DOWN
217704,DOWN
217705,DOWN
217706,DOWN
217707,DOWN
217708,DOWN
217709,DOWN
217710,DOWN
217711,DOWN
217712,DOWN
217713,DOWN
217714,DOWN
217715,DOWN
217716,DOWN
217717,DOWN
217718,DOWN
217719,DOWN
217720,DOWN
217721,DOWN
217722,DOWN
217723,DOWN
217724,DOWN
217725,DOWN
217726,DOWN
217727,DOWN
217728,DOWN
217729,DOWN
217730,DOWN
217731,DOWN
217732,DOWN
217733,DOWN
217734,DOWN
217735,DOWN
217736,DOWN
217737,DOWN
217738,DOWN
217739,DOWN
217740,DOWN
217741,DOWN
217742,DOWN
217743,DOWN
217744,DOWN
217745,DOWN
217746,DOWN
217747,DOWN
217748,DOWN
217749,DOWN
217750,DOWN
217751,DOWN
217752,DOWN
217753,DOWN
217754,DOWN
217755,DOWN
217756,DOWN
217757,DOWN
217758,DOWN
217759,DOWN
217760,DOWN
217761,DOWN
217762,DOWN
217763,DOWN
217764,DOWN
217765,DOWN
217766,DOWN
217767,DOWN
217768,DOWN
217769,DOWN
217770,DOWN
217771,DOWN
217772,DOWN
217773,DOWN
217774,DOWN
217775,DOWN
217776,DOWN
217777,DOWN
217778,DOWN
217779,DOWN
217780,DOWN
217781,DOWN
217782,DOWN
217783,DOWN
217784,DOWN
217785,DOWN
217786,DOWN
217787,DOWN
217788,DOWN
217789,DOWN
217790,DOWN
217791,DOWN
217792,DOWN
217793,DOWN
217794,DOWN
217795,DOWN
217796,DOWN
217797,DOWN
217798,DOWN
217799,DOWN
217800,DOWN
217801,DOWN
217802,DOWN
217803,DOWN
217804,DOWN
217805,DOWN
217806,DOWN
217807,DOWN
217808,DOWN
217809,DOWN
217810,DOWN
217811,DOWN
217812,DOWN
217813,DOWN
217814,DOWN
217815,DOWN
217816,DOWN
217817,DOWN
217818,DOWN
217819,DOWN
217820,DOWN
217821,DOWN
217822,DOWN
217823,DOWN
217824,DOWN
217825,DOWN
217826,DOWN
217827,DOWN
217828,DOWN
217829,DOWN
217830,DOWN
217831,DOWN
217832,DOWN
217833,DOWN
217834,DOWN
217835,DOWN
217836,DOWN
217837,DOWN
217838,DOWN
217839,DOWN
217840,DOWN
217841,DOWN
217842,DOWN
217843,DOWN
217844,DOWN
217845,DOWN
217846,DOWN
217847,DOWN
217848,DOWN
217849,DOWN
217850,DOWN
217851,DOWN
217852,DOWN
217853,DOWN
217854,DOWN
217855,DOWN
217856,DOWN
217857,DOWN
217858,DOWN
217859,DOWN
217860,DOWN
217861,DOWN
217862,DOWN
217863,DOWN
217864,DOWN
217865,DOWN
217866,DOWN
217867,DOWN
217868,DOWN
217869,DOWN
217870,DOWN
217871,DOWN
217872,DOWN
217873,DOWN
217874,DOWN
217875,DOWN
217876,DOWN
217877,DOWN
217878,DOWN
217879,DOWN
217880,DOWN
217881,DOWN
217882,DOWN
217883,DOWN
217884,DOWN
217885,DOWN
217886,DOWN
217887,DOWN
217888,DOWN
217889,DOWN
217890,DOWN
217891,DOWN
217892,DOWN
217893,DOWN
217894,DOWN
217895,DOWN
217896,DOWN
217897,DOWN
217898,DOWN
217899,DOWN
217900,DOWN
217901,DOWN
217902,DOWN
217903,DOWN
217904,DOWN
217905,DOWN
217906,DOWN
217907,DOWN
217908,DOWN
217909,DOWN
217910,DOWN
217911,DOWN
217912,DOWN
217913,DOWN
217914,DOWN
217915,DOWN
217916,DOWN
217917,DOWN
217918,DOWN
217919,DOWN
217920,DOWN
217921,DOWN
217922,DOWN
217923,DOWN
217924,DOWN
217925,DOWN
217926,DOWN
217927,DOWN
217928,DOWN
217929,DOWN
217930,DOWN
217931,DOWN
217932,DOWN
217933,DOWN
217934,DOWN
217935,DOWN
217936,DOWN
217937,DOWN
217938,DOWN
217939,DOWN
217940,DOWN
217941,DOWN
217942,DOWN
217943,DOWN
217944,DOWN
217945,DOWN
217946,DOWN
217947,DOWN
217948,DOWN
217949,DOWN
217950,DOWN
217951,DOWN
217952,DOWN
217953,DOWN
217954,DOWN
217955,DOWN
217956,DOWN
217957,DOWN
217958,DOWN
217959,DOWN
217960,DOWN
217961,DOWN
217962,DOWN
217963,DOWN
217964,DOWN
217965,DOWN
217966,DOWN
217967,DOWN
217968,DOWN
217969,DOWN
217970,DOWN
217971,DOWN
217972,DOWN
217973,DOWN
217974,DOWN
217975,DOWN
217976,DOWN
217977,DOWN
217978,DOWN
217979,DOWN
217980,DOWN
217981,DOWN
217982,DOWN
217983,DOWN
217984,DOWN
217985,DOWN
217986,DOWN
217987,DOWN
217988,DOWN
217989,DOWN
217990,DOWN
217991,DOWN
217992,DOWN
217993,DOWN
217994,DOWN
217995,DOWN
217996,DOWN
217997,DOWN
217998,DOWN
217999,DOWN
218000,DOWN
218001,DOWN
218002,DOWN
218003,DOWN
218004,DOWN
218005,DOWN
218006,DOWN
218007,DOWN
218008,DOWN
218009,DOWN
218010,DOWN
218011,DOWN
218012,DOWN
218013,DOWN
218014,DOWN
218015,DOWN
218016,DOWN
218017,DOWN
218018,DOWN
218019,DOWN
218020,DOWN
218021,DOWN
218022,DOWN
218023,DOWN
218024,DOWN
218025,DOWN
218026,DOWN
218027,DOWN
218028,DOWN
218029,DOWN
218030,DOWN
218031,DOWN
218032,DOWN
218033,DOWN
218034,DOWN
218035,DOWN
218036,DOWN
218037,DOWN
218038,DOWN
218039,DOWN
218040,DOWN
218041,DOWN
218042,DOWN
218043,DOWN
218044,DOWN
218045,DOWN
218046,DOWN
218047,DOWN
218048,DOWN
218049,DOWN
218050,DOWN
218051,DOWN
218052,DOWN
218053,DOWN
218054,DOWN
218055,DOWN
218056,DOWN
218057,DOWN
218058,DOWN
218059,DOWN
218060,DOWN
218061,DOWN
218062,DOWN
218063,DOWN
218064,DOWN
218065,DOWN
218066,DOWN
218067,DOWN
218068,DOWN
218069,DOWN
218070,DOWN
218071,DOWN
218072,DOWN
218073,DOWN
218074,DOWN
218075,DOWN
218076,DOWN
218077,DOWN
218078,DOWN
218079,DOWN
218080,DOWN
218081,DOWN
218082,DOWN
218083,DOWN
218084,DOWN
218085,DOWN
218086,DOWN
218087,DOWN
218088,DOWN
218089,DOWN
218090,DOWN
218091,DOWN
218092,DOWN
218093,DOWN
218094,DOWN
218095,DOWN
218096,DOWN
218097,DOWN
218098,DOWN
218099,DOWN
218100,DOWN
218101,DOWN
218102,DOWN
218103,DOWN
218104,DOWN
218105,DOWN
218106,DOWN
218107,DOWN
218108,DOWN
218109,DOWN
218110,DOWN
218111,DOWN
218112,DOWN
218113,DOWN
218114,DOWN
218115,DOWN
218116,DOWN
218117,DOWN
218118,DOWN
218119,DOWN
218120,DOWN
218121,DOWN
218122,DOWN
218123,DOWN
218124,DOWN
218125,DOWN
218126,DOWN
218127,DOWN
218128,DOWN
218129,DOWN
218130,DOWN
218131,DOWN
218132,DOWN
218133,DOWN
218134,DOWN
218135,DOWN
218136,DOWN
218137,DOWN
218138,DOWN
218139,DOWN
218140,DOWN
218141,DOWN
218142,DOWN
218143,DOWN
218144,DOWN
218145,DOWN
218146,DOWN
218147,DOWN
218148,DOWN
218149,DOWN
218150,DOWN
218151,DOWN
218152,DOWN
218153,DOWN
218154,DOWN
218155,DOWN
218156,DOWN
218157,DOWN
218158,DOWN
218159,DOWN
218160,DOWN
218161,DOWN
218162,DOWN
218163,DOWN
218164,DOWN
218165,DOWN
218166,DOWN
218167,DOWN
218168,DOWN
218169,DOWN
218170,DOWN
218171,DOWN
218172,DOWN
218173,DOWN
218174,DOWN
218175,DOWN
218176,DOWN
218177,DOWN
218178,DOWN
218179,DOWN
218180,DOWN
218181,DOWN
218182,DOWN
218183,DOWN
218184,DOWN
218185,DOWN
218186,DOWN
218187,DOWN
218188,DOWN
218189,DOWN
218190,DOWN
218191,DOWN
218192,DOWN
218193,DOWN
218194,DOWN
218195,DOWN
218196,DOWN
218197,DOWN
218198,DOWN
218199,DOWN
218200,DOWN
218201,DOWN
218202,DOWN
218203,DOWN
218204,DOWN
218205,DOWN
218206,DOWN
218207,DOWN
218208,DOWN
218209,DOWN
218210,DOWN
218211,DOWN
218212,DOWN
218213,DOWN
218214,DOWN
218215,DOWN
218216,DOWN
218217,DOWN
218218,DOWN
218219,DOWN
218220,DOWN
218221,DOWN
218222,DOWN
218223,DOWN
218224,DOWN
218225,DOWN
218226,DOWN
218227,DOWN
218228,DOWN
218229,DOWN
218230,DOWN
218231,DOWN
218232,DOWN
218233,DOWN
218234,DOWN
218235,DOWN
218236,DOWN
218237,DOWN
218238,DOWN
218239,DOWN
218240,DOWN
218241,DOWN
218242,DOWN
218243,DOWN
218244,DOWN
218245,DOWN
218246,DOWN
218247,DOWN
218248,DOWN
218249,DOWN
218250,DOWN
218251,DOWN
218252,DOWN
218253,DOWN
218254,DOWN
218255,DOWN
218256,DOWN
218257,DOWN
218258,DOWN
218259,DOWN
218260,DOWN
218261,DOWN
218262,DOWN
218263,DOWN
218264,DOWN
218265,DOWN
218266,DOWN
218267,DOWN
218268,DOWN
218269,DOWN
218270,DOWN
218271,DOWN
218272,DOWN
218273,DOWN
218274,DOWN
218275,DOWN
218276,DOWN
218277,DOWN
218278,DOWN
218279,DOWN
218280,DOWN
218281,DOWN
218282,DOWN
218283,DOWN
218284,DOWN
218285,DOWN
218286,DOWN
218287,DOWN
218288,DOWN
218289,DOWN
218290,DOWN
218291,DOWN
218292,DOWN
218293,DOWN
218294,DOWN
218295,DOWN
218296,DOWN
218297,DOWN
218298,DOWN
218299,DOWN
218300,DOWN
218301,DOWN
218302,DOWN
218303,DOWN
218304,DOWN
218305,DOWN
218306,DOWN
218307,DOWN
218308,DOWN
218309,DOWN
218310,DOWN
218311,DOWN
218312,DOWN
218313,DOWN
218314,DOWN
218315,DOWN
218316,DOWN
218317,DOWN
218318,DOWN
218319,DOWN
218320,DOWN
218321,DOWN
218322,DOWN
218323,DOWN
218324,DOWN
218325,DOWN
218326,DOWN
218327,DOWN
218328,DOWN
218329,DOWN
218330,DOWN
218331,DOWN
218332,DOWN
218333,DOWN
218334,DOWN
218335,DOWN
218336,DOWN
218337,DOWN
218338,DOWN
218339,DOWN
218340,DOWN
218341,DOWN
218342,DOWN
218343,DOWN
218344,DOWN
218345,DOWN
218346,DOWN
218347,DOWN
218348,DOWN
218349,DOWN
218350,DOWN
218351,DOWN
218352,DOWN
218353,DOWN
218354,DOWN
218355,DOWN
218356,DOWN
218357,DOWN
218358,DOWN
218359,DOWN
218360,DOWN
218361,DOWN
218362,DOWN
218363,DOWN
218364,DOWN
218365,DOWN
218366,DOWN
218367,DOWN
218368,DOWN
218369,DOWN
218370,DOWN
218371,DOWN
218372,DOWN
218373,DOWN
218374,DOWN
218375,DOWN
218376,DOWN
218377,DOWN
218378,DOWN
218379,DOWN
218380,DOWN
218381,DOWN
218382,DOWN
218383,DOWN
218384,DOWN
218385,DOWN
218386,DOWN
218387,DOWN
218388,DOWN
218389,DOWN
218390,DOWN
218391,DOWN
218392,DOWN
218393,DOWN
218394,DOWN
218395,DOWN
218396,DOWN
218397,DOWN
218398,DOWN
218399,DOWN
218400,DOWN
218401,DOWN
218402,DOWN
218403,DOWN
218404,DOWN
218405,DOWN
218406,DOWN
218407,DOWN
218408,DOWN
218409,DOWN
218410,DOWN
218411,DOWN
218412,DOWN
218413,DOWN
218414,DOWN
218415,DOWN
218416,DOWN
218417,DOWN
218418,DOWN
218419,DOWN
218420,DOWN
218421,DOWN
218422,DOWN
218423,DOWN
218424,DOWN
218425,DOWN
218426,DOWN
218427,DOWN
218428,DOWN
218429,DOWN
218430,DOWN
218431,DOWN
218432,DOWN
218433,DOWN
218434,DOWN
218435,DOWN
218436,DOWN
218437,DOWN
218438,DOWN
218439,DOWN
218440,DOWN
218441,DOWN
218442,DOWN
218443,DOWN
218444,DOWN
218445,DOWN
218446,DOWN
218447,DOWN
218448,DOWN
218449,DOWN
218450,DOWN
218451,DOWN
218452,DOWN
218453,DOWN
218454,DOWN
218455,DOWN
218456,DOWN
218457,DOWN
218458,DOWN
218459,DOWN
218460,DOWN
218461,DOWN
218462,DOWN
218463,DOWN
218464,DOWN
218465,DOWN
218466,DOWN
218467,DOWN
218468,DOWN
218469,DOWN
218470,DOWN
218471,DOWN
218472,DOWN
218473,DOWN
218474,DOWN
218475,DOWN
218476,DOWN
218477,DOWN
218478,DOWN
218479,DOWN
218480,DOWN
218481,DOWN
218482,DOWN
218483,DOWN
218484,DOWN
218485,DOWN
218486,DOWN
218487,DOWN
218488,DOWN
218489,DOWN
218490,DOWN
218491,DOWN
218492,DOWN
218493,DOWN
218494,DOWN
218495,DOWN
218496,DOWN
218497,DOWN
218498,DOWN
218499,DOWN
218500,DOWN
218501,DOWN
218502,DOWN
218503,DOWN
218504,DOWN
218505,DOWN
218506,DOWN
218507,DOWN
218508,DOWN
218509,DOWN
218510,DOWN
218511,DOWN
218512,DOWN
218513,DOWN
218514,DOWN
218515,DOWN
218516,DOWN
218517,DOWN
218518,DOWN
218519,DOWN
218520,DOWN
218521,DOWN
218522,DOWN
218523,DOWN
218524,DOWN
218525,DOWN
218526,DOWN
218527,DOWN
218528,DOWN
218529,DOWN
218530,DOWN
218531,DOWN
218532,DOWN
218533,DOWN
218534,DOWN
218535,DOWN
218536,DOWN
218537,DOWN
218538,DOWN
218539,DOWN
218540,DOWN
218541,DOWN
218542,DOWN
218543,DOWN
218544,DOWN
218545,DOWN
218546,DOWN
218547,DOWN
218548,DOWN
218549,DOWN
218550,DOWN
218551,DOWN
218552,DOWN
218553,DOWN
218554,DOWN
218555,DOWN
218556,DOWN
218557,DOWN
218558,DOWN
218559,DOWN
218560,DOWN
218561,DOWN
218562,DOWN
218563,DOWN
218564,DOWN
218565,DOWN
218566,DOWN
218567,DOWN
218568,DOWN
218569,DOWN
218570,DOWN
218571,DOWN
218572,DOWN
218573,DOWN
218574,DOWN
218575,DOWN
218576,DOWN
218577,DOWN
218578,DOWN
218579,DOWN
218580,DOWN
218581,DOWN
218582,DOWN
218583,DOWN
218584,DOWN
218585,DOWN
218586,DOWN
218587,DOWN
218588,DOWN
218589,DOWN
218590,DOWN
218591,DOWN
218592,DOWN
218593,DOWN
218594,DOWN
218595,DOWN
218596,DOWN
218597,DOWN
218598,DOWN
218599,DOWN
218600,DOWN
218601,DOWN
218602,DOWN
218603,DOWN
218604,DOWN
218605,DOWN
218606,DOWN
218607,DOWN
218608,DOWN
218609,DOWN
218610,DOWN
218611,DOWN
218612,DOWN
218613,DOWN
218614,DOWN
218615,DOWN
218616,DOWN
218617,DOWN
218618,DOWN
218619,DOWN
218620,DOWN
218621,DOWN
218622,DOWN
218623,DOWN
218624,DOWN
218625,DOWN
218626,DOWN
218627,DOWN
218628,DOWN
218629,DOWN
218630,DOWN
218631,DOWN
218632,DOWN
218633,DOWN
218634,DOWN
218635,DOWN
218636,DOWN
218637,DOWN
218638,DOWN
218639,DOWN
218640,DOWN
218641,DOWN
218642,DOWN
218643,DOWN
218644,DOWN
218645,DOWN
218646,DOWN
218647,DOWN
218648,DOWN
218649,DOWN
218650,DOWN
218651,DOWN
218652,DOWN
218653,DOWN
218654,DOWN
218655,DOWN
218656,DOWN
218657,DOWN
218658,DOWN
218659,DOWN
218660,DOWN
218661,DOWN
218662,DOWN
218663,DOWN
218664,DOWN
218665,DOWN
218666,DOWN
218667,DOWN
218668,DOWN
218669,DOWN
218670,DOWN
218671,DOWN
218672,DOWN
218673,DOWN
218674,DOWN
218675,DOWN
218676,DOWN
218677,DOWN
218678,DOWN
218679,DOWN
218680,DOWN
218681,DOWN
218682,DOWN
218683,DOWN
218684,DOWN
218685,DOWN
218686,DOWN
218687,DOWN
218688,DOWN
218689,DOWN
218690,DOWN
218691,DOWN
218692,DOWN
218693,DOWN
218694,DOWN
218695,DOWN
218696,DOWN
218697,DOWN
218698,DOWN
218699,DOWN
218700,DOWN
218701,DOWN
218702,DOWN
218703,DOWN
218704,DOWN
218705,DOWN
218706,DOWN
218707,DOWN
218708,DOWN
218709,DOWN
218710,DOWN
218711,DOWN
218712,DOWN
218713,DOWN
218714,DOWN
218715,DOWN
218716,DOWN
218717,DOWN
218718,DOWN
218719,DOWN
218720,DOWN
218721,DOWN
218722,DOWN
218723,DOWN
218724,DOWN
218725,DOWN
218726,DOWN
218727,DOWN
218728,DOWN
218729,DOWN
218730,DOWN
218731,DOWN
218732,DOWN
218733,DOWN
218734,DOWN
218735,DOWN
218736,DOWN
218737,DOWN
218738,DOWN
218739,DOWN
218740,DOWN
218741,DOWN
218742,DOWN
218743,DOWN
218744,DOWN
218745,DOWN
218746,DOWN
218747,DOWN
218748,DOWN
218749,DOWN
218750,DOWN
218751,DOWN
218752,DOWN
218753,DOWN
218754,DOWN
218755,DOWN
218756,DOWN
218757,DOWN
218758,DOWN
218759,DOWN
218760,DOWN
218761,DOWN
218762,DOWN
218763,DOWN
218764,DOWN
218765,DOWN
218766,DOWN
218767,DOWN
218768,DOWN
218769,DOWN
218770,DOWN
218771,DOWN
218772,DOWN
218773,DOWN
218774,DOWN
218775,DOWN
218776,DOWN
218777,DOWN
218778,DOWN
218779,DOWN
218780,DOWN
218781,DOWN
218782,DOWN
218783,DOWN
218784,DOWN
218785,DOWN
218786,DOWN
218787,DOWN
218788,DOWN
218789,DOWN
218790,DOWN
218791,DOWN
218792,DOWN
218793,DOWN
218794,DOWN
218795,DOWN
218796,DOWN
218797,DOWN
218798,DOWN
218799,DOWN
218800,DOWN
218801,DOWN
218802,DOWN
218803,DOWN
218804,DOWN
218805,DOWN
218806,DOWN
218807,DOWN
218808,DOWN
218809,DOWN
218810,DOWN
218811,DOWN
218812,DOWN
218813,DOWN
218814,DOWN
218815,DOWN
218816,DOWN
218817,DOWN
218818,DOWN
218819,DOWN
218820,DOWN
218821,DOWN
218822,DOWN
218823,DOWN
218824,DOWN
218825,DOWN
218826,DOWN
218827,DOWN
218828,DOWN
218829,DOWN
218830,DOWN
218831,DOWN
218832,DOWN
218833,DOWN
218834,DOWN
218835,DOWN
218836,DOWN
218837,DOWN
218838,DOWN
218839,DOWN
218840,DOWN
218841,DOWN
218842,DOWN
218843,DOWN
218844,DOWN
218845,DOWN
218846,DOWN
218847,DOWN
218848,DOWN
218849,DOWN
218850,DOWN
218851,DOWN
218852,DOWN
218853,DOWN
218854,DOWN
218855,DOWN
218856,DOWN
218857,DOWN
218858,DOWN
218859,DOWN
218860,DOWN
218861,DOWN
218862,DOWN
218863,DOWN
218864,DOWN
218865,DOWN
218866,DOWN
218867,DOWN
218868,DOWN
218869,DOWN
218870,DOWN
218871,DOWN
218872,DOWN
218873,DOWN
218874,DOWN
218875,DOWN
218876,DOWN
218877,DOWN
218878,DOWN
218879,DOWN
218880,DOWN
218881,DOWN
218882,DOWN
218883,DOWN
218884,DOWN
218885,DOWN
218886,DOWN
218887,DOWN
218888,DOWN
218889,DOWN
218890,DOWN
218891,DOWN
218892,DOWN
218893,DOWN
218894,DOWN
218895,DOWN
218896,DOWN
218897,DOWN
218898,DOWN
218899,DOWN
218900,DOWN
218901,DOWN
218902,DOWN
218903,DOWN
218904,DOWN
218905,DOWN
218906,DOWN
218907,DOWN
218908,DOWN
218909,DOWN
218910,DOWN
218911,DOWN
218912,DOWN
218913,DOWN
218914,DOWN
218915,DOWN
218916,DOWN
218917,DOWN
218918,DOWN
218919,DOWN
218920,DOWN
218921,DOWN
218922,DOWN
218923,DOWN
218924,DOWN
218925,DOWN
218926,DOWN
218927,DOWN
218928,DOWN
218929,DOWN
218930,DOWN
218931,DOWN
218932,DOWN
218933,DOWN
218934,DOWN
218935,DOWN
218936,DOWN
218937,DOWN
218938,DOWN
218939,DOWN
218940,DOWN
218941,DOWN
218942,DOWN
218943,DOWN
218944,DOWN
218945,DOWN
218946,DOWN
218947,DOWN
218948,DOWN
218949,DOWN
218950,DOWN
218951,DOWN
218952,DOWN
218953,DOWN
218954,DOWN
218955,DOWN
218956,DOWN
218957,DOWN
218958,DOWN
218959,DOWN
218960,DOWN
218961,DOWN
218962,DOWN
218963,DOWN
218964,DOWN
218965,DOWN
218966,DOWN
218967,DOWN
218968,DOWN
218969,DOWN
218970,DOWN
218971,DOWN
218972,DOWN
218973,DOWN
218974,DOWN
218975,DOWN
218976,DOWN
218977,DOWN
218978,DOWN
218979,DOWN
218980,DOWN
218981,DOWN
218982,DOWN
218983,DOWN
218984,DOWN
218985,DOWN
218986,DOWN
218987,DOWN
218988,DOWN
218989,DOWN
218990,DOWN
218991,DOWN
218992,DOWN
218993,DOWN
218994,DOWN
218995,DOWN
218996,DOWN
218997,DOWN
218998,DOWN
218999,DOWN
219000,DOWN
219001,DOWN
219002,DOWN
219003,DOWN
219004,DOWN
219005,DOWN
219006,DOWN
219007,DOWN
